"STATE","COUNTY","deaths","population","pop.density","deaths.100k","hisp.latino.pct","black.pct","native.pct","median.age","median.income","pct.public.transpo","high.risk.job","mask.frequent","R.pres.margin","health.condition","avg.temp","mask.mand.days","mask.mand.flag","stay.home.days","stay.home.flag","bars.closed.days","bars.closed.flag","rest.closed.days","rest.closed.flag","county.class"
"LA",49,51,15744,10.6762038946492,323.932926829268,1.7,29.7,0.1,40.9,39139,0,32.58,38.59,42.6,53.3,64.2,253,1,44,1,194,1,59,1,6
"LA",5,167,126604,168.576770654148,131.907364696218,5.6,21.7,0.1,35.7,80527,0.1,30.26,57.05,32.55,45.7,68.8,253,1,44,1,165,1,59,1,2
"LA",51,905,432493,554.865694874855,209.251941649923,14.5,26.4,0.3,39.4,54032,1.1,30,68.67,11.08,48,70,253,1,44,1,131,1,59,1,1
"LA",53,97,31368,18.5892141095115,309.23233868911,2.5,16.4,0.8,37.8,42105,0.3,36.6,35.6,55.35,49.7,68,253,1,44,1,125,1,59,1,6
"LA",55,292,244390,351.005139676671,119.481157166824,4.6,25.9,0.2,35.2,56999,0.8,28.62,53.52,28.67,41.3,68,253,1,44,1,131,1,59,1,2
"LA",57,205,97614,35.2961429322439,210.01085909808,4.4,13.6,2.1,37.8,55506,0.7,36.44,57.45,60.26,51.2,70.3,253,1,44,1,152,1,59,1,3
"LA",59,37,14892,9.20188970481532,248.455546602203,2.8,11.1,1,38.8,42104,0.1,40.88,57.32,81.11,53.2,65.6,253,1,44,1,194,1,59,1,6
"LA",61,93,46742,38.2650514970583,198.964528689401,3.1,40.6,0.2,28.3,35467,0,27.74,41.99,19.47,42.4,63.7,253,1,44,1,194,1,59,1,4
"LA",63,209,140789,83.8708070551437,148.449097585749,3.7,5.9,0.2,36.6,63389,0.1,33.48,46.59,69.95,49.7,68.2,253,1,44,1,194,1,59,1,2
"LA",65,40,10951,6.77407365932968,365.263446260615,2.1,63.5,0.2,35.2,30350,0.2,31.17,61.87,-15.5,57.7,65.1,253,1,44,1,140,1,59,1,7
"LA",67,78,24874,12.0811455273998,313.580445445043,0.6,49.1,0.1,39.9,32929,0.1,36.92,56.77,13.51,55.9,64.4,253,1,44,1,180,1,59,1,6
"LA",69,93,38158,11.7550577743391,243.72346559044,2.4,41,0.7,33.7,28567,0.7,35.58,56.27,14.87,49.5,65.7,253,1,44,1,194,1,59,1,6
"LA",7,36,21891,24.5687489836112,164.451144305879,3,29.9,0.4,40.9,43759,1,40.43,47.01,30.6,50.6,69.3,253,1,44,1,146,1,59,1,6
"LA",71,800,390144,888.760741962956,205.05249343832,5.5,58.9,0.1,36.8,41604,6.8,24.32,65.61,-68.15,43.6,69.4,253,1,44,1,154,1,59,1,1
"LA",73,458,153279,96.9631806051786,298.801531847155,2.2,37.3,0.2,35.7,41121,1.1,27.5,47.83,23.63,52.3,64.3,253,1,44,1,194,1,59,1,3
"LA",75,27,23197,11.4800524692787,116.394361339828,7.3,19.9,1.1,36.5,57204,0.2,32.02,51.52,36.3,45.2,70.2,253,1,44,1,125,1,59,1,1
"LA",77,75,21730,15.0662112734557,345.144960883571,2.6,35.8,0,43.1,41480,0.7,34.89,61,22.8,51.9,67.5,253,1,44,1,138,1,59,1,2
"LA",79,325,129648,37.9103591767048,250.678760952734,3.1,31.4,0.7,37.4,47269,1.8,28.1,52.64,32.06,50.5,66.5,253,1,44,1,131,1,59,1,3
"LA",81,38,8442,8.37954650251665,450.13030087657,2.4,39.1,0,39.4,33816,0,36.11,52.89,18.61,55.8,65.5,253,1,44,1,194,1,59,1,8
"LA",83,57,20122,13.9830166707496,283.272040552629,2.2,35.8,0,38.8,34029,0.4,31.38,53.59,34.02,55.2,64.6,253,1,44,1,194,1,59,1,6
"LA",85,64,23884,10.6408967089894,267.9618154413,3.9,16,6.2,41.1,40336,0.2,35.87,56.54,66.49,54.5,66,253,1,44,1,194,1,59,1,6
"LA",87,54,47244,48.3184839292041,114.300228600457,10.1,22.7,0.2,34.2,44661,1.1,35.44,52.63,28.49,48.2,69.5,253,1,44,1,138,1,59,1,1
"LA",89,98,53100,73.8168562342616,184.557438794727,6.1,26.3,0.4,37.9,69019,0.2,32,66.87,29.57,49,69.9,253,1,44,1,126,1,59,1,1
"LA",9,123,40144,18.6307214630491,306.396970904743,1.9,26.8,0.9,38.2,38565,0.2,31.08,46.15,40.76,52.1,66.8,253,1,44,1,147,1,59,1,6
"LA",91,12,10132,9.57584540365795,118.436636399526,1.8,52.5,1.1,39.4,43886,0,34.31,43.64,-10.26,54.8,67.1,253,1,44,1,194,1,59,1,2
"LA",93,50,21096,34.2435337430897,237.011755783087,1.7,49.6,0,39.2,51603,1.4,39.32,60.36,-4.42,52.5,69.3,253,1,44,1,145,1,59,1,1
"LA",95,141,42837,77.1164325148018,329.154702710274,6.1,56.1,0,36.8,57429,0.2,35.82,57.78,-28.2,53.6,69.3,253,1,44,1,129,1,59,1,1
"LA",97,261,82124,34.3152165279111,317.812089036092,2.2,41.5,0.2,36.7,36403,0.2,33.59,51.7,14.09,53.7,67.4,253,1,44,1,124,1,59,1,4
"LA",99,118,53431,27.9737768033117,220.845576537965,3,29.1,0.4,37.7,48656,0.1,39.15,54.98,36.11,52.6,68.4,253,1,44,1,138,1,59,1,2
"ME",1,85,108277,89.3381573083472,78.5023596885765,1.9,2.2,0.1,41,53509,0.2,28.8,57.9,2.81,45.6,46.2,326,1,34,1,86,1,74,1,3
"ME",11,74,122302,54.4353245199868,60.5059606547726,1.6,0.8,0.5,44.4,55365,0.1,25.4,54.24,-0.25,45.5,46.2,326,1,34,1,86,1,61,1,4
"ME",13,6,39772,42.0557388227886,15.0859901438198,1.5,0.5,0.5,48.4,57751,0.3,27.17,62.75,-19.93,41.2,46.3,326,1,34,1,86,1,61,1,7
"ME",15,3,34634,29.333719722413,8.66200843102154,1.2,0.4,0.4,51,57720,0.2,30.82,69,-10.29,40.3,46.7,326,1,34,1,86,1,61,1,8
"ME",17,67,57975,10.777435823635,115.567054764985,1.4,0.4,0.3,47,49204,0.3,34.35,59.11,8.79,43.4,43.6,326,1,34,1,86,1,61,1,6
"ME",19,95,152148,17.2921005078063,62.4392039330126,1.4,0.8,1.1,42,50808,0.4,26.2,61.89,8.34,45.2,44.6,326,1,34,1,86,1,61,1,3
"ME",21,6,16785,1.63615545948771,35.7462019660411,1.5,0.5,0.8,51.5,40890,0,34.56,48.09,26.5,47.7,41.7,326,1,34,1,86,1,61,1,8
"ME",23,11,35856,54.5104491450301,30.6782686300759,1.7,0.8,0.2,46.9,63694,0.1,29.5,66.62,-15.7,38.9,46.8,326,1,34,1,86,1,61,1,2
"ME",25,33,50484,4.9670340271613,65.3672450677442,1.1,0.6,0.5,46.4,44256,0.1,35.12,55.97,23.37,46.6,41.6,326,1,34,1,86,1,61,1,6
"ME",27,21,39715,21.0063774669094,52.8767468211003,1.5,0.5,0.4,46.2,51931,0.4,28.78,58.68,-4.72,42,45.9,326,1,34,1,86,1,61,1,6
"ME",29,18,31379,4.72757499595616,57.3632046910354,2.4,0.4,5.1,48.1,41347,0.3,29.86,61.4,19.78,47.2,46,326,1,34,1,86,1,61,1,7
"ME",3,48,67055,3.88093899780852,71.5830288569085,1.2,0.9,1.9,48,41123,0.1,30.79,44.94,19.93,52.1,41.3,326,1,34,1,86,1,61,1,7
"ME",31,134,207641,80.8835563712368,64.5344609205311,1.7,0.8,0.4,45.2,67830,0.9,28.92,65.67,-12.63,40.7,47.3,326,1,34,1,86,1,74,1,2
"ME",5,200,295003,136.209494662105,67.7959207194503,2.1,2.9,0.1,42.2,73072,1.3,20.98,67.08,-35.7,33.8,46.8,326,1,34,1,86,1,74,1,2
"ME",7,15,30199,6.87087195875738,49.670518891354,1.3,0.2,0.1,46.3,51422,0,32.44,58.06,3.94,39.2,41.4,326,1,34,1,86,1,61,1,6
"ME",9,38,54987,13.3767400076698,69.107243530289,1.5,0.9,0.5,48.8,57178,0.7,24.31,59.6,-12.42,41.9,46.3,326,1,34,1,86,1,61,1,6
"MD",1,212,70416,64.3949407118398,301.067939104749,1.8,8,0.1,41.7,45893,0.6,31.32,73.81,38.28,46.9,52.8,339,1,37,1,79,1,79,1,3
"MD",11,30,33406,40.377095236862,89.8042267856074,7.3,13.5,0.2,39.7,58638,0.7,30.62,77.17,32.85,53.4,57.6,339,1,37,1,79,1,79,1,6
"MD",13,253,168447,145.293611825611,150.195610488759,3.5,3.5,0.2,42.4,96769,0.8,22.2,74.77,23.68,36.6,54.2,339,1,37,1,79,1,79,1,1
"MD",15,152,102855,114.676734674844,147.780856545622,4.4,6.4,0.1,40.8,76887,1.4,31.99,73.98,26.61,43.9,55.6,339,1,37,1,79,1,79,1,1
"MD",17,213,163257,137.681569345865,130.469137617376,5.8,45.4,0.5,38.4,100003,5.6,22.43,66.86,-40.89,48.4,58.5,339,1,37,1,79,1,79,1,1
"MD",19,65,31929,22.7970859022514,203.576685771556,5.6,25.8,0.1,44.6,52917,0.8,30.36,84.52,11.94,51.6,58.5,339,1,37,1,79,1,79,1,6
"MD",21,341,259547,151.700090535929,131.38275533911,9.6,9.4,0.3,39.1,97730,2.4,20.55,76.31,-9.61,40.7,54.6,339,1,37,1,79,1,79,1,1
"MD",23,65,29014,17.258912581066,224.029778727511,1.1,0.9,0.1,46.2,52617,0.4,35.04,57.4,55.86,44.2,49,339,1,37,1,79,1,79,1,6
"MD",25,297,255441,225.62428882951,116.269510376173,4.6,13.5,0.2,40.9,89147,1.3,22.22,77.97,12.04,44.3,55.8,339,1,37,1,79,1,79,1,1
"MD",27,254,325690,501.095133421114,77.988271055298,6.9,18.5,0.2,38.8,121160,3.6,12.7,72.47,-44.27,32.8,55.5,339,1,37,1,79,1,79,1,1
"MD",29,51,19422,27.0690983138821,262.588816805684,4.4,14.2,0.1,48.1,58598,1.5,25.19,71.61,-1.24,44,56.8,339,1,37,1,79,1,79,1,6
"MD",3,658,579234,539.146927138775,113.598303966963,7.8,16.3,0.1,38.3,100798,3.5,20.22,74.05,-14.53,40.6,58,339,1,37,1,79,1,79,1,1
"MD",31,1620,1050688,822.682598758904,154.184686605348,19.5,17.9,0.1,39.2,108820,14.8,15.7,77.83,-59.64,32.5,55.9,339,1,37,1,79,1,79,1,1
"MD",33,1591,909327,727.428305315494,174.964561703326,18.4,61.7,0.2,37.1,84920,15.1,25,72.09,-80.53,46,57.4,339,1,37,1,79,1,79,1,1
"MD",35,51,50381,52.3344778553275,101.228637780116,3.9,6.6,0,44.4,97034,2,21.42,60.81,26.52,38.9,57.1,339,1,37,1,79,1,79,1,1
"MD",37,132,113510,122.21014788258,116.289313716853,5.2,14.5,0.1,36.7,89845,1.7,25.52,76.45,13.81,47.7,58.3,339,1,37,1,79,1,79,1,3
"MD",39,40,25616,30.9317700276367,156.152404747033,3.6,41.5,0.3,36.2,37803,0.8,25.68,81.33,14.76,48.5,58.9,339,1,37,1,79,1,79,1,2
"MD",41,44,37181,53.4546444515887,118.34001237191,6.8,10.1,0.1,50.5,73547,1.7,20.73,84.43,-0.51,41.6,58,339,1,37,1,79,1,79,1,6
"MD",43,329,151049,127.403789623778,217.810114598574,5.1,10.4,0.1,40.5,60860,1.7,30.57,64.39,20.92,48.7,54.2,339,1,37,1,79,1,79,1,2
"MD",45,173,103609,106.839042550921,166.973911532782,5.2,25.6,0.2,36.1,56956,0.7,28.18,80.52,1.93,46.2,58.5,339,1,37,1,79,1,79,1,2
"MD",47,106,52276,43.0908978717909,202.769913535848,3.5,12.7,0.1,50.4,63499,2.5,26.19,84.31,18.97,45.9,58.5,339,1,37,1,79,1,79,1,2
"MD",5,1671,827370,533.876424977621,201.96526342507,5.4,28.5,0.2,39.4,76866,4.6,21.17,77.84,-27.04,42.1,55.7,339,1,37,1,79,1,79,1,1
"MD",510,1242,593490,2830.87004615092,209.270585856544,5.3,61.8,0.2,35.4,50379,17.5,22.33,73.45,-76.6,44.4,57.9,339,1,37,1,79,1,79,1,1
"MD",9,85,92525,167.569625319679,91.8670629559578,4,11.5,0.1,40.7,109313,3.2,25.28,72.11,5.62,42.3,58.1,339,1,37,1,79,1,79,1,1
"MA",1,469,212990,208.603437273397,220.19813136767,3.1,2.9,0.6,53.3,74336,1.5,24.23,84.01,-24.4,37.9,52.1,321,1,0,0,283,1,76,1,3
"MA",11,113,70180,38.7533252298168,161.014534055286,4,1.4,0.3,46.7,60950,2.2,24.9,76.36,-44.35,39,48.7,321,1,0,0,283,1,76,1,4
"MA",13,1535,466372,291.842282618808,329.136397553884,25.2,7.7,0.1,39,55429,2,27.22,78.73,-17.71,41.3,49.6,321,1,0,0,283,1,76,1,2
"MA",15,300,160830,117.778674082707,186.532363365044,5.6,2.5,0.1,36.5,70876,3,21.07,85.81,-46.76,32,49,321,1,0,0,283,1,76,1,2
"MA",17,3770,1611699,760.868336190464,233.914645352513,8,5,0.1,38.5,102603,12.5,15.99,79.93,-45.19,29.2,50.8,321,1,0,0,283,1,76,1,1
"MA",19,0,11399,95.2796342753217,0,4.2,6.6,0.3,40.3,107717,0.7,26.38,79.36,-45.54,32.8,52,321,1,0,0,283,1,76,1,7
"MA",21,1797,706775,688.92324674502,254.253475292703,4.5,6.7,0.1,40.9,103291,14.6,16.7,80.62,-36.3,32.9,51.6,321,1,0,0,283,1,76,1,1
"MA",23,1444,521202,305.598497670416,277.051891589058,3.9,9.6,0.1,42.7,89489,5.9,24.62,81.31,-17.36,39.3,52.2,321,1,0,0,283,1,76,1,1
"MA",25,1845,803907,5328.23727015234,229.504159063175,22.9,20.1,0.2,32.8,69669,32.4,19.54,78.94,-63.17,29,52.1,321,1,0,0,283,1,76,1,1
"MA",27,2243,830622,212.292630212457,270.03859758109,11.5,4.5,0.2,40.2,74679,2,24.36,76.94,-17.84,39.3,49.6,321,1,0,0,283,1,76,1,2
"MA",3,287,124944,52.0469902909344,229.702906902292,4.7,2.6,0.2,47.1,59230,1.3,24.68,83.48,-47.13,38.4,46.9,321,1,0,0,283,1,76,1,3
"MA",5,1743,565217,394.552116198788,308.377136568787,8,3.9,0.1,41,69095,2.8,27.57,74.86,-12,40.6,52.2,321,1,0,0,283,1,76,1,1
"MA",7,0,17332,64.8427024048475,0,3.6,4.2,0.7,47.1,71811,1.1,26.78,78.76,-56.91,34.1,52.6,321,1,0,0,283,1,76,1,7
"MA",9,2399,789034,618.547866375957,304.042664828132,20.9,3.2,0.1,40.9,79263,5.7,24.17,78.93,-29.05,38.5,50.2,321,1,0,0,283,1,76,1,1
"MI",1,33,10405,5.95473403364432,317.1552138395,1.5,0.4,0.6,58.2,40484,0.2,35.74,57.78,38.31,50.5,45.3,328,1,43,1,84,1,84,1,9
"MI",101,24,24558,17.4837773890282,97.7278279990227,3.2,2.8,1.7,49.3,50055,1.1,32.55,70.82,15.11,48.4,46.1,328,1,43,1,67,1,67,1,7
"MI",103,63,66699,14.2354337360133,94.4541897179868,1.5,1.7,0.8,39.1,53970,0.4,29,58.05,-11.16,46.2,40.9,328,1,43,1,67,1,67,1,5
"MI",105,37,29144,22.7338818022208,126.95580565468,4.6,0.9,1,46.2,51725,0.1,36.74,56.24,19.73,51.9,46.2,328,1,43,1,84,1,84,1,7
"MI",107,36,43453,30.2209507799464,82.8481347662992,2.3,2.9,0.6,36.9,45018,0.5,37.71,47.74,27.99,43.3,46.5,328,1,43,1,84,1,84,1,6
"MI",109,43,22780,8.42438905868278,188.762071992976,1.8,0.3,2.2,48.8,46828,0.2,43.42,54.95,30.15,48.2,43.2,328,1,43,1,67,1,67,1,7
"MI",11,29,14883,15.8224137274466,194.853188201304,2,0.4,1.3,50,42290,0.4,36.84,48.65,35.72,51.8,47.4,328,1,43,1,84,1,84,1,8
"MI",111,93,83156,62.0479925164671,111.83799124537,2.7,1.3,0.4,41.8,62625,0.9,28.15,62.81,14.63,40.6,48.5,328,1,43,1,84,1,84,1,3
"MI",113,27,15118,10.33501874533,178.595052255589,2.9,0.6,0.4,43.5,47194,0.1,40.89,66.79,53.47,48.9,45,328,1,43,1,67,1,67,1,9
"MI",115,262,150500,105.775987105658,174.086378737542,3.6,2.3,0.2,42.6,62203,0.2,36.93,66.48,22.65,46.4,51.5,328,1,43,1,84,1,84,1,3
"MI",117,119,63888,34.9727546322812,186.263461056849,3.5,2.1,0.5,40.7,49448,0.2,38.43,46.01,37.73,54.1,47.6,328,1,43,1,84,1,84,1,2
"MI",119,20,9328,6.58812414486548,214.408233276158,1.3,0.2,1.2,56.1,41772,0.1,33.85,57.59,43.4,54.4,44.5,328,1,43,1,67,1,67,1,9
"MI",121,378,173566,132.987502792767,217.784589147644,5.7,13.5,0.7,39.3,50854,0.5,39.25,61.26,-0.55,48.8,48.5,328,1,43,1,84,1,84,1,3
"MI",123,69,48980,22.5433132264331,140.87382605145,5.8,1.1,0.7,42.4,50326,0.5,39.36,45.7,40.44,49.9,47.1,328,1,43,1,84,1,84,1,6
"MI",125,2424,1257584,559.864046006776,192.75054390005,4.1,13.5,0.2,40.9,79698,0.4,19.81,72.87,-14.04,37.2,49.3,328,1,43,1,84,1,84,1,1
"MI",127,60,26467,18.9906425074582,226.697396758227,14.9,1.1,0.8,43.2,50104,0.5,38.74,61.76,28.08,49.7,47.1,328,1,43,1,84,1,84,1,6
"MI",129,44,20997,14.3867626786097,209.553745773206,2.1,0.3,1,50.4,40373,0.2,33.95,46.06,40.13,53.9,45.9,328,1,43,1,84,1,84,1,9
"MI",13,39,8209,3.52784806443593,475.088317700085,1.6,9.3,9.8,45.5,46065,0.1,32.02,56.06,25.61,50.7,40.4,328,1,43,1,67,1,67,1,9
"MI",131,21,5720,1.68462412020023,367.132867132867,1.5,0.5,0.8,58.6,41546,0.6,28.09,50.37,25.42,52.6,41.2,328,1,43,1,67,1,67,1,9
"MI",133,31,23460,15.9953701407946,132.139812446718,1.9,1.1,0.7,43.8,44032,0.6,43.74,53.34,46.35,49.2,45.4,328,1,43,1,84,1,84,1,9
"MI",135,31,8241,5.62491785178104,376.167940783885,1.6,0.5,0.6,51.8,42335,0.1,39.18,59.48,43.58,52.6,44.7,328,1,43,1,84,1,84,1,9
"MI",137,41,24668,18.4936892781851,166.207232041511,1.7,0.5,0.3,44.9,54332,0.3,35.02,60.37,34.13,47.6,43.6,328,1,43,1,67,1,67,1,7
"MI",139,435,291830,199.950823457415,149.05938388788,9.8,1.4,0.2,35.2,69314,0.8,32.29,53.35,21.46,37.1,49.1,328,1,43,1,84,1,84,1,2
"MI",141,34,12592,7.38070685630945,270.012706480305,1.4,0.6,0.5,55,47948,0.1,34.99,57.72,29.13,53.4,44.7,328,1,43,1,67,1,67,1,7
"MI",143,53,24019,17.837751173596,220.658645239186,1.9,0.2,0.7,56.2,42054,0.9,35.88,63.92,29.99,57.9,45.3,328,1,43,1,67,1,67,1,7
"MI",145,629,190539,91.8679231302194,330.11614420145,8.5,18.2,0.2,40.9,48000,0.5,31.43,61.8,-0.29,50.7,48.9,328,1,43,1,84,1,84,1,3
"MI",147,447,159128,85.1539379185154,280.905937358604,3.4,2.2,0.1,43.8,56951,0.7,37.08,64.19,30.22,49,49.9,328,1,43,1,84,1,84,1,1
"MI",149,100,60964,47.0206631789121,164.031231546486,7.9,2.2,0.1,39.6,52086,0.6,47.06,48.99,31.73,45.7,49.7,328,1,43,1,84,1,84,1,4
"MI",15,69,61550,42.9658438992603,112.103980503656,3,0.5,0.4,42.5,64490,0.2,37.3,50.61,32.51,41.9,48.7,328,1,43,1,84,1,84,1,2
"MI",151,125,41170,16.513918535825,303.619140150595,3.7,0.5,0.3,45.2,47672,0.4,40.28,52.41,45.57,48.1,48.4,328,1,43,1,84,1,84,1,6
"MI",153,5,8094,2.66675832970259,61.7741536940944,1.1,0.4,7,52.1,45500,0.9,37.25,61.29,31.63,52.9,42.3,328,1,43,1,67,1,67,1,7
"MI",155,106,68122,49.5361297974873,155.603182525469,2.9,0.7,0.2,42.4,56032,0.2,36.93,47.8,19.89,48.2,48.4,328,1,43,1,84,1,84,1,4
"MI",157,173,52245,25.0629067566271,331.132165757489,3.4,0.9,0.3,44.6,49988,0.2,38.19,53.85,39.34,49.6,48.5,328,1,43,1,84,1,84,1,6
"MI",159,130,75677,48.074001953907,171.782708088323,11.5,3.2,0.4,41.6,54485,0.2,35.82,58.88,12.26,47.1,50,328,1,43,1,84,1,84,1,2
"MI",161,308,367601,201.035283282283,83.7864967723156,4.7,11.8,0.2,33.6,72586,5.1,19.9,73.48,-46.62,34.8,49.3,328,1,43,1,84,1,84,1,2
"MI",163,5138,1749343,1103.92800751405,293.710267226039,5.9,38.5,0.3,37.9,47301,2.7,31.87,69.16,-38.12,47.6,51.1,328,1,43,1,84,1,84,1,1
"MI",165,47,33631,22.9853606326297,139.752014510422,2,0.5,0.4,41.6,47193,0.5,40.52,66.07,34.3,50,45.3,328,1,43,1,67,1,67,1,7
"MI",17,353,103126,90.0011076858008,342.299711033105,5.3,1.7,0.3,43.4,48819,0.6,32.36,62.9,11.57,50.9,48.6,328,1,43,1,84,1,84,1,3
"MI",19,36,17766,21.4561471116923,202.634245187437,2.5,0.2,1.5,50.2,57974,1.2,32.69,71.66,9.14,41.7,46.3,328,1,43,1,67,1,67,1,9
"MI",21,290,153401,104.315693893201,189.047007516248,5.5,14.5,0.4,42.1,50795,0.7,31.71,55.75,7.38,46.1,50.5,328,1,43,1,84,1,84,1,3
"MI",23,120,43517,33.1786188194097,275.754302916102,4.8,2.3,0.4,41.2,51947,0.4,43.42,40.13,38.49,51.4,49,328,1,43,1,84,1,84,1,6
"MI",25,314,134159,73.3425836208394,234.050641403111,5.2,10.4,0.4,39.8,48607,1,36.57,56.08,11.08,48,49,328,1,43,1,84,1,84,1,3
"MI",27,77,51787,40.7972399092805,148.685963658833,3.9,5.2,1,45.2,55107,0.1,41.25,48.27,28.87,44.1,50,328,1,43,1,84,1,84,1,2
"MI",29,22,26143,24.2448963299204,84.1525456145048,2,0.4,1.5,48.6,55760,1,34.26,62.8,17.07,47,45.2,328,1,43,1,67,1,67,1,7
"MI",3,7,9108,3.84315523145772,76.8555116381203,1.6,7.7,3.6,49.5,45570,1.3,37.63,59.73,18.74,48.8,41.7,328,1,43,1,67,1,67,1,7
"MI",31,45,25276,13.6437931355441,178.034499129609,1.4,0.8,2,51.1,48044,0.9,34.57,58.65,29.93,51.5,44.3,328,1,43,1,67,1,67,1,7
"MI",33,50,37349,9.25278231485029,133.87239283515,1.9,5.9,13.9,40.5,46486,0.3,29.86,59.59,22.86,51.5,42.2,328,1,43,1,67,1,67,1,7
"MI",35,83,30950,21.1739211716643,268.174474959612,2,0.6,0.6,47.2,39565,0.8,37.45,51.71,34.78,54.2,46.1,328,1,43,1,84,1,84,1,6
"MI",37,91,79595,54.263031328671,114.328789496828,4.5,1.8,0.2,40.6,70390,0.9,26.35,60.56,6.53,43.2,48.7,328,1,43,1,84,1,84,1,2
"MI",39,14,14029,9.73507452275879,99.7932853375152,2,0.7,0.3,50.8,47977,0.5,33.97,66.78,30.72,51,44.3,328,1,43,1,67,1,67,1,7
"MI",41,95,35784,11.7976833948351,265.481779566287,1.4,0.3,2,47.4,47434,0.9,37.23,53.42,26.48,48.8,42.7,328,1,43,1,67,1,67,1,5
"MI",43,74,25239,12.8061812556431,293.19703633266,1.6,0.6,0.9,46.7,51645,0.1,31.9,51.85,33.4,48.2,41.5,328,1,43,1,67,1,67,1,7
"MI",45,209,110268,74.0161399661397,189.538215982878,5.4,6.6,0.5,40.9,64348,0.8,30.7,52.25,0.78,43.3,48.7,328,1,43,1,84,1,84,1,2
"MI",47,43,33415,27.594959325608,128.684722430046,1.7,0.7,2.9,45.5,55829,0.3,29.96,62.02,11.15,42.8,44.6,328,1,43,1,67,1,67,1,7
"MI",49,963,405813,245.996219265919,237.301417155192,3.4,19.5,0.3,40.5,48588,1.4,33.23,53.59,-9.34,47.6,48.8,328,1,43,1,84,1,84,1,2
"MI",5,158,118081,55.2452693528628,133.806454891134,7.3,1.2,0.3,39.8,62965,0.2,40.04,50.28,25.25,41.5,49.4,328,1,43,1,84,1,84,1,4
"MI",51,59,25449,19.5818715417623,231.836221462533,1.7,0.3,0.4,50.1,44619,0.6,40.54,50.64,36.77,49.8,47.1,328,1,43,1,84,1,84,1,6
"MI",53,52,13975,4.89574782805385,372.093023255814,1.5,3.9,2.5,49.3,38839,0.7,37.07,50.36,12.46,51.6,40,328,1,43,1,67,1,67,1,7
"MI",55,99,93088,77.4040054919792,106.350979718116,2.9,0.9,0.9,42.8,63575,1.3,26.1,67.4,3.02,37.5,46.2,328,1,43,1,67,1,67,1,5
"MI",57,125,40711,27.6550713478696,307.042322713763,6.1,5.5,0.3,39.5,47848,0.4,32.1,59.77,28.28,51.4,48.6,328,1,43,1,84,1,84,1,6
"MI",59,93,45605,29.4376381680125,203.925008222783,2.3,0.7,0.4,42.3,49622,0.2,39.57,42.65,47.87,46.2,48.8,328,1,43,1,84,1,84,1,6
"MI",61,43,35684,13.6534159920106,120.502185853604,1.6,0.7,0.4,33,43183,0.2,26.86,50.78,14.2,39.9,41.8,328,1,43,1,67,1,67,1,5
"MI",63,82,30981,14.3081291869896,264.678351247539,2.4,0.5,0.2,49.2,48289,0.6,35.04,54.67,39.27,48.8,47.6,328,1,43,1,84,1,84,1,7
"MI",65,386,292406,203.026404461326,132.008235125134,7.8,11.1,0.3,32,52872,3.6,25.33,59.74,-32.22,35.5,48.6,328,1,43,1,84,1,84,1,2
"MI",67,85,64697,43.722730690511,131.381671483995,4.8,4.5,0.2,38.7,57043,0.4,39.55,39.63,30.29,45.1,48.4,328,1,43,1,84,1,84,1,4
"MI",69,74,25127,17.6680238011056,294.503920085963,2.3,0.7,0.9,52.9,43678,0.2,42.38,51.31,28.55,52,46.5,328,1,43,1,84,1,84,1,7
"MI",7,62,28405,19.1769518016303,218.271431086076,1.4,0.6,0.4,48.1,43363,0.8,31.8,61.38,27.62,46.2,45.4,328,1,43,1,67,1,67,1,7
"MI",71,53,11066,3.66433635757885,478.944514729803,2.1,0.5,1.7,54.3,41599,0.1,36.05,53.53,25.38,53.1,39.6,328,1,43,1,67,1,67,1,7
"MI",73,99,69872,47.1063283697433,141.68765743073,4,2.6,2.9,28.1,45116,1,33.73,54.59,2.53,41.6,47.7,328,1,43,1,84,1,84,1,4
"MI",75,321,158510,87.1937821590813,202.510882594158,3.5,7.7,0.3,41.2,53658,0.4,33.32,51.27,19.02,45.4,48.7,328,1,43,1,84,1,84,1,3
"MI",77,401,265066,182.118745962522,151.283076667698,4.9,10.6,0.2,34.4,56511,1.7,27.08,69.47,-18.73,41.3,49.6,328,1,43,1,84,1,84,1,2
"MI",79,25,18038,12.4423243119906,138.596296706952,2,0.8,0.9,44.4,46898,0.3,41.48,64.83,41.71,48.7,45,328,1,43,1,67,1,67,1,7
"MI",81,855,656955,298.789738985256,130.145900404137,10.6,9.2,0.2,35.3,63053,1.9,30.42,64.32,-6.14,40,48.3,328,1,43,1,84,1,84,1,2
"MI",83,2,2116,1.51263517673907,94.5179584120983,0.8,0.9,0.3,57.5,50292,0.1,26.52,52.08,12.2,50.2,41.7,328,1,43,1,67,1,67,1,9
"MI",85,16,11853,8.06296579711065,134.986923141821,2.6,7.9,0.9,53.2,37320,0.6,41.84,55,26.22,57.5,46.1,328,1,43,1,84,1,84,1,9
"MI",87,214,87607,52.2815283418892,244.272717933498,4.7,1.3,0.3,44.1,62641,0.4,37.4,62.33,36.31,48.7,48.8,328,1,43,1,84,1,84,1,1
"MI",89,19,21761,24.1992729582487,87.3121639630532,4.4,0.4,3,54.1,65249,0.6,27.62,66.5,-5.2,44,46.3,328,1,43,1,67,1,67,1,9
